# codigo eBird|nombre cientifico|nombre comun (en ingles, el que usa el motor)
# Generado desde tector-hub-app/catalogo.js con el mismo contenido que el
# selector de la app. Lo usa el servidor para saber que especie sugirio la
# persona en un reporte: la app manda el codigo, y aca hace falta el nombre.
surfbi|Calidris virgata|Surfbird
surtro1|Trogon surrucura|Surucua Trogon
swafly1|Myiarchus swainsoni|Swainson's Flycatcher
swafra2|Pternistis swainsonii|Swainson's Francolin
swahaw|Buteo swainsoni|Swainson's Hawk
swaspa2|Passer swainsonii|Swainson's Sparrow
swathr|Catharus ustulatus|Swainson's Thrush
swawar|Limnothlypis swainsonii|Swainson's Warbler
swatan1|Tersina viridis|Swallow Tanager
stbeat1|Merops hirundineus|Swallow-tailed Bee-eater
swtgul1|Creagrus furcatus|Swallow-tailed Gull
swthum1|Eupetomena macroura|Swallow-tailed Hummingbird
swtkit|Elanoides forficatus|Swallow-tailed Kite
swtman1|Chiroxiphia caudata|Swallow-tailed Manakin
swtnig1|Uropsalis segmentata|Swallow-tailed Nightjar
swwpuf1|Chelidoptera tenebrosa|Swallow-winged Puffbird
swafly3|Muscicapa aquatica|Swamp Flycatcher
swapri1|Laticilla cinerascens|Swamp Grass Babbler
swagre1|Thescelocichla leucopleura|Swamp Greenbul
swahar1|Circus approximans|Swamp Harrier
swanig1|Caprimulgus natalensis|Swamp Nightjar
swaspa|Melospiza georgiana|Swamp Sparrow
swagoo1|Anser cygnoides|Swan Goose
swewax3|Coccopygia melanotis|Swee Waxbill
swipar1|Lathamus discolor|Swift Parrot
swisni1|Gallinago megala|Swinhoe's Snipe
swspet|Hydrobates monorhis|Swinhoe's Storm-Petrel
swiwhe1|Zosterops simplex|Swinhoe's White-eye
swyrob1|Swynnertonia swynnertoni|Swynnerton's Robin
sykwar2|Iduna rama|Sykes's Warbler
syrwoo1|Dendrocopos syriacus|Syrian Woodpecker
tabscr1|Megapodius cumingii|Tabon Scrubfowl
taibeg1|Anser fabalis|Taiga Bean-Goose
taifly1|Ficedula albicilla|Taiga Flycatcher
taibap1|Bambusicola sonorivox|Taiwan Bamboo-Partridge
taibar2|Psilopogon nuchalis|Taiwan Barbet
formag1|Urocissa caerulea|Taiwan Blue-Magpie
taibuw1|Locustella alishanensis|Taiwan Bush Warbler
taiwrb1|Pnoepyga formosana|Taiwan Cupwing
taiful1|Fulvetta formosana|Taiwan Fulvetta
taihwa1|Garrulax taewanus|Taiwan Hwamei
taipar1|Arborophila crudigularis|Taiwan Partridge
taiscb1|Pomatorhinus musicus|Taiwan Scimitar-Babbler
whbsho6|Brachypteryx goodfellowi|Taiwan Shortwing
fowthr1|Myophonus insularis|Taiwan Whistling-Thrush
yeltit2|Machlolophus holsti|Taiwan Yellow Tit
taiyuh1|Yuhina brunneiceps|Taiwan Yuhina
maghum2|Eugenes spectabilis|Talamanca Hummingbird
tamcon1|Conirostrum tamarugense|Tamarugo Conebill
tamcro|Corvus imparatus|Tamaulipas Crow
tapowl1|Glaucidium sanchezi|Tamaulipas Pygmy-Owl
tamdov1|Turtur tympanistria|Tambourine Dove
tanfin1|Oreothraupis arremonops|Tanager Finch
thlant3|Myrmothera subcanescens|Tapajos Antpitta
tanhen1|Tribonyx mortierii|Tasmanian Nativehen
tasscr1|Sericornis humilis|Tasmanian Scrubwren
tastho1|Acanthiza ewingii|Tasmanian Thornbill
alptap1|Scytalopus alvarezlopezi|Tatama Tapaculo
tattin1|Crypturellus tataupa|Tataupa Tinamou
tawfro1|Podargus strigoides|Tawny Frogmouth
tawgra3|Cincloramphus timoriensis|Tawny Grassbird
tawlar1|Galerida deva|Tawny Lark
tawowl1|Strix aluco|Tawny Owl
tawpip1|Anthus campestris|Tawny Pipit
tatspi1|Sylviorthorhynchus yanacensis|Tawny Tit-Spinetail
tabbab1|Dumetia hyperythra|Tawny-bellied Babbler
tabher1|Phaethornis syrmatophorus|Tawny-bellied Hermit
tabsco1|Megascops watsonii|Tawny-bellied Screech-Owl
tabsee1|Sporophila hypoxantha|Tawny-bellied Seedeater
tabtin1|Nothocercus julius|Tawny-breasted Tinamou
tabowl1|Pulsatrix koeniswaldiana|Tawny-browed Owl
taceup1|Euphonia anneae|Tawny-capped Euphonia
tacfly1|Aphanotriccus capitalis|Tawny-chested Flycatcher
tacnig1|Antrostomus salvini|Tawny-collared Nightjar
tactan1|Tachyphonus delatrii|Tawny-crested Tanager
tacgre1|Tunchiornis ochraceiceps|Tawny-crowned Greenlet
tachon1|Gliciphila melanops|Tawny-crowned Honeyeater
tafgna1|Microbates cinereiventris|Tawny-faced Gnatwren
tafqua1|Rhynchortyx cinctus|Tawny-faced Quail
tafpri1|Prinia subflava|Tawny-flanked Prinia
tahswa2|Alopochelidon fucata|Tawny-headed Swallow
tartyr1|Phyllomyias uropygialis|Tawny-rumped Tyrannulet
tatdot1|Oreopholus ruficollis|Tawny-throated Dotterel
tawwoo1|Dendrocincla anabatina|Tawny-winged Woodcreeper
tembab1|Pellorneum pyrrogenys|Temminck's Babbler
temsee1|Sporophila falcirostris|Temminck's Seedeater
temsti|Calidris temminckii|Temminck's Stint
temsun1|Aethopyga temminckii|Temminck's Sunbird
tenwar|Leiothlypis peregrina|Tennessee Warbler
tepant1|Myrmothera simplex|Tepui Antpitta
tebfin1|Atlapetes personatus|Tepui Brushfinch
sieela2|Elaenia olivina|Tepui Elaenia
teppar1|Nannopsittaca panychlora|Tepui Parrotlet
tepred1|Myioborus castaneocapilla|Tepui Redstart
tepspi1|Cranioleuca demissa|Tepui Spinetail
tepgre1|Vireo sclateri|Tepui Vireo
tersan|Xenus cinereus|Terek Sandpiper
terbro1|Phyllastrephus terrestris|Terrestrial Brownbul
thelar1|Galerida theklae|Thekla's Lark
thbeup1|Euphonia laniirostris|Thick-billed Euphonia
thbflo1|Dicaeum agile|Thick-billed Flowerpecker
thbpig1|Treron curvirostra|Thick-billed Green-Pigeon
thbkin|Tyrannus crassirostris|Thick-billed Kingbird
mcclon|Rhynchophanes mccownii|Thick-billed Longspur
thbmur|Uria lomvia|Thick-billed Murre
thbpar|Rhynchopsitta pachyrhyncha|Thick-billed Parrot
thbsal1|Saltator maxillosus|Thick-billed Saltator
tbsfin1|Sporophila funerea|Thick-billed Seed-Finch
thbsis1|Spinus crassirostris|Thick-billed Siskin
thbspi1|Arachnothera crassirostris|Thick-billed Spiderhunter
thbvir|Vireo crassirostris|Thick-billed Vireo
thbwar1|Arundinax aedon|Thick-billed Warbler
thiant1|Myrmothera dives|Thicket Antpitta
thitin1|Crypturellus cinnamomeus|Thicket Tinamou
thtray1|Aphrastura spinicauda|Thorn-tailed Rayadito
thbplo1|Charadrius tricollaris|Three-banded Plover
thbwar2|Basileuterus trifasciatus|Three-banded Warbler
thsfly2|Conopias trivirgatus|Three-striped Flycatcher
thswar1|Basileuterus tristriatus|Three-striped Warbler
thtjac1|Jacamaralcyon tridactyla|Three-toed Jacamar
thwbel|Procnias tricarunculatus|Three-wattled Bellbird
thrnig1|Luscinia luscinia|Thrush Nightingale
thlant2|Myrmothera campanisona|Thrush-like Antpitta
thlwre1|Campylorhynchus turdinus|Thrush-like Wren
tiblar1|Melanocorypha maxima|Tibetan Lark
tibsno1|Tetraogallus tibetanus|Tibetan Snowcock
tibfly3|Cyornis tickelliae|Tickell's Blue Flycatcher
y00989|Phylloscopus affinis|Tickell's Leaf Warbler
ticthr1|Turdus unicolor|Tickell's Thrush
ticdor1|Pseudocolopteryx citreola|Ticking Doradito
tigshr1|Lanius tigrinus|Tiger Shrike
timstu1|Urosphena subulata|Timor Stubtail
tinhaw1|Accipiter superciliosus|Tiny Hawk
titman1|Tyranneutes virescens|Tiny Tyrant-Manakin
titber1|Oreocharis arfaki|Tit Berrypecker
tildac1|Xenodacnis parina|Tit-like Dacnis
toctou1|Ramphastos toco|Toco Toucan
tocspa1|Arremonops tocuyensis|Tocuyo Sparrow
todant1|Herpsilochmus stictocephalus|Todd's Antwren
todmot1|Hylomanes momotula|Tody Motmot
toldov1|Leptotila conoveri|Tolima Dove
tomtit1|Petroica macrocephala|Tomtit
tobcat2|Scenopoeetes dentirostris|Tooth-billed Bowerbird
tobhum1|Androdon aequatorialis|Tooth-billed Hummingbird
tobwre1|Odontorchilus cinereus|Tooth-billed Wren
torsco1|Otus madagascariensis|Torotoroka Scops-Owl
tortyr1|Serpophaga cinerea|Torrent Tyrannulet
torcro2|Corvus orru|Torresian Crow
torimp1|Ducula spilorrhoa|Torresian Imperial-Pigeon
colkin9|Todiramphus sordidus|Torresian Kingfisher
toubar1|Semnornis ramphastinus|Toucan Barbet
tousun1|Heliangelus exortis|Tourmaline Sunangel
towsol|Myadestes townsendi|Townsend's Solitaire
towwar|Setophaga townsendi|Townsend's Warbler
mexjay3|Aphelocoma ultramarina|Transvolcanic Jay
tremar2|Petrochelidon nigricans|Tree Martin
trepip|Anthus trivialis|Tree Pipit
treswa|Tachycineta bicolor|Tree Swallow
tribla|Agelaius tricolor|Tricolored Blackbird
trbfin1|Atlapetes tricolor|Tricolored Brushfinch
triher|Egretta tricolor|Tricolored Heron
trimun|Lonchura malacca|Tricolored Munia
tricis1|Cisticola woosnami|Trilling Cisticola
tritap1|Scytalopus parvirostris|Trilling Tapaculo
trieup1|Euphonia trinitatis|Trinidad Euphonia
tribun1|Emberiza tristrami|Tristram's Bunting
trista1|Onychognathus tristramii|Tristram's Starling
trspet|Hydrobates tristrami|Tristram's Storm-Petrel
trobou1|Laniarius major|Tropical Boubou
trogna1|Polioptila plumbea|Tropical Gnatcatcher
trokin|Tyrannus melancholicus|Tropical Kingbird
tromoc|Mimus gilvus|Tropical Mockingbird
tropar|Setophaga pitiayumi|Tropical Parula
trsowl|Megascops choliba|Tropical Screech-Owl
troshe5|Puffinus bailloni|Tropical Shearwater
truman1|Phonygammus keraudrenii|Trumpet Manucode
trufin2|Bucanetes githagineus|Trumpeter Finch
truhor1|Bycanistes bucinator|Trumpeter Hornbill
truswa|Cygnus buccinator|Trumpeter Swan
bawnig3|Systellura decussata|Tschudi's Nightjar
tsctap1|Scytalopus acutirostris|Tschudi's Tapaculo
tucpar1|Amazona tucumana|Tucuman Parrot
tufant1|Mackenziaena severa|Tufted Antshrike
tufduc|Aythya fuligula|Tufted Duck
tuffly|Mitrephanes phaeocercus|Tufted Flycatcher
tufjay1|Cyanocorax dickeyi|Tufted Jay
tutspi1|Leptasthenura platensis|Tufted Tit-Spinetail
tuttyr1|Anairetes parulus|Tufted Tit-Tyrant
tuftit|Baeolophus bicolor|Tufted Titmouse
tui1|Prosthemadera novaeseelandiae|Tui
tuipar1|Brotogeris sanctithomae|Tui Parakeet
tumspa1|Rhynchospiza stolzmanni|Tumbes Sparrow
tumtyr2|Tumbezia salvini|Tumbes Tyrant
tunbeg1|Anser serrirostris|Tundra Bean-Goose
tunswa|Cygnus columbianus|Tundra Swan
tstlar1|Alaudala heinei|Turkestan Short-toed Lark
turvul|Cathartes aura|Turkey Vulture
islfly1|Eumyias panayensis|Turquoise Flycatcher
turjay1|Cyanolyca turcosa|Turquoise Jay
turpar1|Neophema pulchella|Turquoise Parrot
turtan1|Tangara mexicana|Turquoise Tanager
tubmot1|Eumomota superciliosa|Turquoise-browed Motmot
bufpar|Amazona aestiva|Turquoise-fronted Parrot
tuqdov1|Zentrygon carrikeri|Tuxtla Quail-Dove
twwbop1|Seleucidis melanoleucus|Twelve-wired Bird-of-Paradise
twite1|Linaria flavirostris|Twite
twbplo1|Charadrius falklandicus|Two-banded Plover
twbwar1|Myiothlypis bivittata|Two-banded Warbler
grewar2|Phylloscopus plumbeitarsus|Two-barred Warbler
tylvan1|Tylas eduardi|Tylas Vanga
tyrwoo1|Dendrocincla tyrannina|Tyrannine Woodcreeper
tyrmet1|Metallura tyrianthina|Tyrian Metaltail
tylwar1|Phylloscopus tytleri|Tytler's Leaf Warbler
ugawow1|Phylloscopus budongoensis|Uganda Woodland-Warbler
ultfly1|Ficedula superciliaris|Ultramarine Flycatcher
ultgro1|Cyanoloxia brissonii|Ultramarine Grosbeak
undant1|Grallaria squamigera|Undulated Antpitta
undant2|Frederickena unduliger|Undulated Antshrike
undtin1|Crypturellus undulatus|Undulated Tinamou
uniant1|Myrmotherula unicolor|Unicolored Antwren
unibla2|Agelasticus cyanopus|Unicolored Blackbird
unijay1|Aphelocoma unicolor|Unicolored Jay
unitap1|Scytalopus unicolor|Unicolored Tapaculo
uniant2|Thamnophilus unicolor|Uniform Antshrike
unicra1|Amaurolimnas concolor|Uniform Crake
unifin1|Haplospiza unicolor|Uniform Finch
unitre1|Thripadectes ignobilis|Uniform Treehunter
uniwoo1|Hylexetastes uniformis|Uniform Woodcreeper
uswowl1|Aegolius ridgwayi|Unspotted Saw-whet Owl
unstit1|Uromyias agraphia|Unstreaked Tit-Tyrant
upcwar1|Hippolais languida|Upcher's Warbler
uplant1|Thamnophilus aroyae|Upland Antshrike
uplgoo1|Chloephaga picta|Upland Goose
uplpip1|Anthus sylvanus|Upland Pipit
uplsan|Bartramia longicauda|Upland Sandpiper
uraowl1|Strix uralensis|Ural Owl
antant1|Grallaria urraoensis|Urrao Antpitta
rufant10|Grallaria occabambae|Urubamba Antpitta
blatap2|Scytalopus intermedius|Utcubamba Tapaculo
vadvan1|Xenopirostris damii|Van Dam's Vanga
vahsun1|Leptocoma brasiliana|Van Hasselt's Sunbird
vanfly1|Myiagra vanikorensis|Vanikoro Flycatcher
necwhi2|Pachycephala chlorura|Vanuatu Whistler
varant1|Thamnophilus caerulescens|Variable Antshrike
varcha1|Ortalis motmot|Variable Chachalaca
vargos1|Accipiter hiogaster|Variable Goshawk
rebhaw2|Geranoaetus polyosoma|Variable Hawk
varind1|Vidua funerea|Variable Indigobird
epaori4|Icterus pyrrhopterus|Variable Oriole
varoys1|Haematopus unicolor|Variable Oystercatcher
varsee3|Sporophila corvina|Variable Seedeater
varsun2|Cinnyris venustus|Variable Sunbird
varbun|Passerina versicolor|Varied Bunting
varsit8|Daphoenositta chrysoptera|Varied Sittella
varsol1|Myadestes coloratus|Varied Solitaire
varthr|Ixoreus naevius|Varied Thrush
vartit1|Sittiparus varius|Varied Tit
vartri1|Lalage leucomela|Varied Triller
varant2|Grallaria varia|Variegated Antpitta
vabtyr1|Phylloscartes poecilotis|Variegated Bristle-Tyrant
varfai5|Malurus lamberti|Variegated Fairywren
varfly|Empidonomus varius|Variegated Flycatcher
varlau1|Trochalopteron variegatum|Variegated Laughingthrush
vartin1|Crypturellus variegatus|Variegated Tinamou
varsch1|Schiffornis major|Varzea Schiffornis
hauthr3|Turdus sanchezorum|Varzea Thrush
vauswi|Chaetura vauxi|Vaux's Swift
veery|Catharus fuscescens|Veery
whwsco3|Melanitta fusca|Velvet Scoter
vefeup1|Euphonia concinna|Velvet-fronted Euphonia
vefgra1|Lampropsar tanagrinus|Velvet-fronted Grackle
vefnut1|Sitta frontalis|Velvet-fronted Nuthatch
vepcor1|Boissonneaua jardini|Velvet-purple Coronet
venfly1|Myiarchus venezuelensis|Venezuelan Flycatcher
ventro1|Icterus icterus|Venezuelan Troupial
venwoq1|Odontophorus columbianus|Venezuelan Wood-Quail
verdin|Auriparus flaviceps|Verdin
verfly4|Eumyias thalassinus|Verditer Flycatcher
vercar1|Cardinalis phoeniceus|Vermilion Cardinal
verfly|Pyrocephalus rubinus|Vermilion Flycatcher
vehpar1|Loriculus vernalis|Vernal Hanging-Parrot
veeowl1|Bubo lacteus|Verreaux's Eagle-Owl
vereme1|Chrysuronia versicolor|Versicolored Emerald
verhum1|Mellisuga minima|Vervain Hummingbird
vesspa|Pooecetes gramineus|Vesper Sparrow
vicrif1|Ptiloris victoriae|Victoria's Riflebird
viswar1|Cryptillas victorini|Victorin's Warbler
viebar1|Lybius vieilloti|Vieillot's Barbet
viecut1|Cutia legalleni|Vietnamese Cutia
viegre2|Chloris monguilloti|Vietnamese Greenfinch
wecsun1|Aethopyga vigorsii|Vigors's Sunbird
viltap1|Scytalopus urubambae|Vilcabamba Tapaculo
vilind|Vidua chalybeata|Village Indigobird
vilwea1|Ploceus cucullatus|Village Weaver
vindov1|Streptopelia vinacea|Vinaceous Dove
vinpar1|Amazona vinacea|Vinaceous-breasted Parrot
vitpar1|Sinosuthora webbiana|Vinous-throated Parrotbill
vioeup1|Euphonia violacea|Violaceous Euphonia
viojay1|Cyanocorax violaceus|Violaceous Jay
viqdov1|Geotrygon violacea|Violaceous Quail-Dove
viocuc1|Chrysococcyx xanthorhynchus|Violet Cuckoo
viosab1|Campylopterus hemileucurus|Violet Sabrewing
vibsta2|Cinnyricinclus leucogaster|Violet-backed Starling
vibhum1|Chlorestes julie|Violet-bellied Hummingbird
vicwoo2|Thalurania glaucopis|Violet-capped Woodnymph
vichum|Leucolia violiceps|Violet-crowned Hummingbird
vifbri1|Heliodoxa leadbeateri|Violet-fronted Brilliant
vigswa|Tachycineta thalassina|Violet-green Swallow
vihhum1|Klais guimeti|Violet-headed Hummingbird
vitsyl1|Aglaiocercus coelestis|Violet-tailed Sylph
virrai|Rallus limicola|Virginia Rail
virwar|Leiothlypis virginiae|Virginia's Warbler
virmet1|Metallura williami|Viridian Metaltail
vimwea1|Ploceus vitellinus|Vitelline Masked-Weaver
vddhor1|Tockus deckeni|Von der Decken's Hornbill
waicis1|Cisticola lais|Wailing Cisticola
walhae1|Nisaetus nanus|Wallace's Hawk-Eagle
wallcr1|Tichodroma muraria|Wallcreeper
walsta1|Onychognathus walleri|Waller's Starling
wanalb|Diomedea exulans|Wandering Albatross
wantat1|Tringa incana|Wandering Tattler
wawduc1|Dendrocygna arcuata|Wandering Whistling-Duck
wardor1|Pseudocolopteryx flaviventris|Warbling Doradito
warvir|Vireo gilvus|Warbling Vireo
warwhe1|Zosterops japonicus|Warbling White-eye
wartro1|Harpactes wardi|Ward's Trogon
watpip1|Anthus spinoletta|Water Pipit
watrai1|Rallus aquaticus|Water Rail
watkne1|Burhinus vermiculatus|Water Thick-knee
waterc1|Gallicrex cinerea|Watercock
watant1|Grallaria watkinsi|Watkins's Antpitta
watgua1|Aburria aburri|Wattled Guan
watibi1|Bostrychia carunculata|Wattled Ibis
watjac1|Jacana jacana|Wattled Jacana
watlap1|Vanellus senegallus|Wattled Lapwing
watsta1|Creatophora cinerea|Wattled Starling
wynlau1|Pterorhinus delesserti|Wayanad Laughingthrush
webwoo1|Glyphorynchus spirurus|Wedge-billed Woodcreeper
wtgfin1|Emberizoides herbicola|Wedge-tailed Grass-Finch
wetpig1|Treron sphenurus|Wedge-tailed Green-Pigeon
wetsab1|Pampa curvipennis|Wedge-tailed Sabrewing
wetshe|Ardenna pacifica|Wedge-tailed Shearwater
weebil1|Smicrornis brevirostris|Weebill
weka1|Gallirallus australis|Weka
welswa1|Hirundo neoxena|Welcome Swallow
weiwoo1|Melanerpes superciliaris|West Indian Woodpecker
wemcha1|Ortalis poliocephala|West Mexican Chachalaca
wepdov1|Zenaida meloda|West Peruvian Dove
wesbeg1|Criniger barbatus|Western Bearded-Greenbul
bkewhe1|Oenanthe hispanica|Western Black-eared Wheatear
bkhbat1|Batis erlangeri|Western Black-headed Batis
wbhori1|Oriolus brachyrynchus|Western Black-headed Oriole
wesblu1|Spermophaga haematina|Western Bluebill
wesblu|Sialia mexicana|Western Bluebird
webwar1|Phylloscopus bonelli|Western Bonelli's Warbler
mosbou1|Laniarius poensis|Western Boubou
wesbri1|Dasyornis longirostris|Western Bristlebird
wescap1|Tetrao urogallus|Western Capercaillie
wectan1|Calyptophilus tertius|Western Chat-Tanager
weclew1|Phylloscopus occipitalis|Western Crowned Warbler
wesfie1|Pyriglena maura|Western Fire-eye
wesger1|Gerygone fusca|Western Gerygone
wesgre|Aechmophorus occidentalis|Western Grebe
wesgul|Larus occidentalis|Western Gull
weskin|Tyrannus verticalis|Western Kingbird
wesmea|Sturnella neglecta|Western Meadowlark
miosun2|Cinnyris gertrudis|Western Miombo Sunbird
yesnic1|Nicator chloris|Western Nicator
weowar1|Iduna opaca|Western Olivaceous Warbler
weowar2|Curruca hortensis|Western Orphean Warbler
wesple1|Crinifer piscator|Western Plantain-eater
wrbhor2|Tockus kempi|Western Red-billed Hornbill
werher|Egretta gularis|Western Reef-Heron
rocnut1|Sitta neumayer|Western Rock Nuthatch
wessan|Calidris mauri|Western Sandpiper
wesowl1|Megascops kennicottii|Western Screech-Owl
wesspi|Spindalis zena|Western Spindalis
wesspi1|Acanthorhynchus superciliosus|Western Spinebill
wespuf1|Nystalus obamai|Western Striolated-Puffbird
subwar6|Curruca iberiae|Western Subalpine Warbler
purswa1|Porphyrio porphyrio|Western Swamphen
westan|Piranga ludoviciana|Western Tanager
westho1|Acanthiza inornata|Western Thornbill
litwat1|Anthochaera lunulata|Western Wattlebird
weswah1|Foulehaio procerior|Western Wattled-Honeyeater
weswhi1|Psophodes nigrogularis|Western Whipbird
weswhi2|Pachycephala fuliginosa|Western Whistler
wewpew|Contopus sordidulus|Western Wood-Pewee
eaywag1|Motacilla flava|Western Yellow Wagtail
whimbr|Numenius phaeopus|Whimbrel
whinch1|Saxicola rubetra|Whinchat
whiauk|Aethia pygmaea|Whiskered Auklet
whifly1|Myiobius barbatus|Whiskered Flycatcher
whsowl1|Megascops trichopsis|Whiskered Screech-Owl
whiter2|Chlidonias hybrida|Whiskered Tern
whitre1|Hemiprocne comata|Whiskered Treeswift
whiwre1|Pheugopedius mystacalis|Whiskered Wren
whiyuh1|Yuhina flavicollis|Whiskered Yuhina
whiwar2|Phylloscopus whistleri|Whistler's Warbler
whicis1|Cisticola lateralis|Whistling Cisticola
whgpig1|Treron formosae|Whistling Green-Pigeon
whiher1|Syrigma sibilatrix|Whistling Heron
whikit1|Haliastur sphenurus|Whistling Kite
whibel2|Procnias albus|White Bellbird
whihaw1|Pseudastur albicollis|White Hawk
whihel1|Prionops plumatus|White Helmetshrike
whiibi|Eudocimus albus|White Ibis
whimon1|Xolmis irupero|White Monjita
whisto1|Ciconia ciconia|White Stork
whiter|Gygis alba|White Tern
whiwag|Motacilla alba|White Wagtail
whiwoo1|Melanerpes candidus|White Woodpecker
scathr2|Zoothera aurea|White's Thrush
whbmou1|Colius colius|White-backed Mousebird
whbwoo1|Dendrocopos leucotos|White-backed Woodpecker
whbmoc1|Mimus triurus|White-banded Mockingbird
whbswa2|Atticora fasciata|White-banded Swallow
whbtan1|Neothraupis fasciata|White-banded Tanager
whbtyr1|Mecocerculus stictopterus|White-banded Tyrannulet
whbpic1|Picumnus cirratus|White-barred Piculet
whbant2|Biatas nigropectus|White-bearded Antshrike
whbfly1|Phelpsia inornata|White-bearded Flycatcher
whbher1|Phaethornis hispidus|White-bearded Hermit
whbman1|Manacus manacus|White-bearded Manakin
whbant1|Myrmeciza longipes|White-bellied Antbird
whbant3|Grallaria hypoleuca|White-bellied Antpitta
wbbfly1|Cyornis pallidipes|White-bellied Blue Flycatcher
whbbus2|Eupodotis senegalensis|White-bellied Bustard
whbcan1|Crithagra dorsostriata|White-bellied Canary
whbcha1|Ortalis leucogastra|White-bellied Chachalaca
whbcus1|Coracina papuensis|White-bellied Cuckooshrike
whbdro1|Dicrurus caerulescens|White-bellied Drongo
whbeme1|Chlorestes candida|White-bellied Emerald
whbyuh1|Erpornis zantholeuca|White-bellied Erpornis
wbgbir1|Corythaixoides leucogaster|White-bellied Go-away-bird
whbpig1|Treron sieboldii|White-bellied Green-Pigeon
whbhum1|Elliotomyia chionogaster|White-bellied Hummingbird
whbmin3|Pericrocotus erythropygius|White-bellied Minivet
whbnot1|Nothura boraquira|White-bellied Nothura
whbpar1|Pionites leucogaster|White-bellied Parrot
whbpic2|Picumnus spilogaster|White-bellied Piculet
wbptyr1|Myiornis albiventris|White-bellied Pygmy-Tyrant
whbred1|Luscinia phaenicuroides|White-bellied Redstart
wbseag1|Haliaeetus leucogaster|White-bellied Sea-Eagle
whbsee1|Sporophila leucoptera|White-bellied Seedeater
whbsho3|Sholicola albiventris|White-bellied Sholakili
whbspi1|Mazaria propinqua|White-bellied Spinetail
wbtfan1|Rhipidura leucothorax|White-bellied Thicket-Fantail
whbtit5|Melaniparus albiventris|White-bellied Tit
whbtot1|Hemitriccus griseipectus|White-bellied Tody-Tyrant
whbtre1|Dendrocitta leucogastra|White-bellied Treepie
whbtyr2|Serpophaga munda|White-bellied Tyrannulet
whbwoo2|Dryocopus javensis|White-bellied Woodpecker
whbwoo6|Chaetocercus mulsant|White-bellied Woodstar
whbwre1|Uropsila leucogastra|White-bellied Wren
whbant4|Myrmoderus loricatus|White-bibbed Antbird
whbbab1|Stachyris thoracica|White-bibbed Babbler
wbbwea1|Bubalornis albirostris|White-billed Buffalo-Weaver
whbant5|Rhegmatorhina hoffmannsi|White-breasted Antbird
whbcus2|Coracina pectoralis|White-breasted Cuckooshrike
whbfrd1|Ptilinopus rivoli|White-breasted Fruit-Dove
whbmes2|Mesitornis variegatus|White-breasted Mesite
whbnut|Sitta carolinensis|White-breasted Nuthatch
whbsun2|Cinnyris talatala|White-breasted Sunbird
whbtap1|Eleoscytalopus indigoticus|White-breasted Tapaculo
whbwat1|Amaurornis phoenicurus|White-breasted Waterhen
whbwhi2|Pachycephala lanioides|White-breasted Whistler
wbwwre1|Henicorhina leucosticta|White-breasted Wood-Wren
whbwoo4|Artamus leucorynchus|White-breasted Woodswallow
cawfin1|Melanodera melanodera|White-bridled Finch
whbant6|Myrmoborus leucophrys|White-browed Antbird
whbant7|Hylopezus ochroleucus|White-browed Antpitta
whbbab3|Pomatostomus superciliosus|White-browed Babbler
sthbrf2|Arremon torquatus|White-browed Brushfinch
whbbul2|Pycnonotus luteolus|White-browed Bulbul
wbbrob1|Tarsiger indicus|White-browed Bush-Robin
wbctyr1|Ochthoeca leucophrys|White-browed Chat-Tyrant
whbcra1|Poliolimnas cinereus|White-browed Crake
whbfan2|Rhipidura aureola|White-browed Fantail
whbfog1|Anabacerthia amaurotis|White-browed Foliage-gleaner
whbful1|Fulvetta vinipectus|White-browed Fulvetta
trogna2|Polioptila bilineata|White-browed Gnatcatcher
wbgtyr1|Muscisaxicola albilora|White-browed Ground-Tyrant
whbhaw2|Leucopternis kuhli|White-browed Hawk
whblau1|Pterorhinus sannio|White-browed Laughingthrush
whbbla2|Leistes superciliaris|White-browed Meadowlark
whbowl1|Athene superciliaris|White-browed Owl
whbpic3|Sasia ochracea|White-browed Piculet
whbpur1|Iodopleura isabellae|White-browed Purpletuft
wbrcha2|Cossypha heuglini|White-browed Robin-Chat
wbsbab1|Pomatorhinus schisticeps|White-browed Scimitar-Babbler
whbscr1|Sericornis frontalis|White-browed Scrubwren
whbsha1|Copsychus luzoniensis|White-browed Shama
whbsho10|Brachypteryx montana|White-browed Shortwing
wbswea1|Plocepasser mahali|White-browed Sparrow-Weaver
whbspi2|Hellmayrea gularis|White-browed Spinetail
whbtai1|Orthotomus nigriceps|White-browed Tailorbird
whbtap2|Scytalopus superciliaris|White-browed Tapaculo
wbtspi1|Leptasthenura xenothorax|White-browed Tit-Spinetail
wbtwar1|Leptopoecile sophiae|White-browed Tit-Warbler
whbwag1|Motacilla maderaspatensis|White-browed Wagtail
whbwar2|Myiothlypis leucoblephara|White-browed Warbler
whbwoo7|Piculus aurulentus|White-browed Woodpecker
whbwoo5|Artamus superciliosus|White-browed Woodswallow
chbbun1|Emberiza stewarti|White-capped Bunting
whcmon1|Monarcha richardsii|White-capped Monarch
whcred1|Phoenicurus leucocephalus|White-capped Redstart
whctan1|Sericossypha albocristata|White-capped Tanager
whcant1|Gymnopithys leucaspis|White-cheeked Antbird
whcbar1|Psilopogon viridis|White-cheeked Barbet
whchon2|Phylidonyris niger|White-cheeked Honeyeater
whcpar1|Arborophila atrogularis|White-cheeked Partridge
whcsta1|Spodiopsar cineraceus|White-cheeked Starling
